danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.812,0.985,1,-6.983,1,0.047,0.217,0.874,0.101,0.393,127.006,"audio_features","6NZxAowmVmpfUxlKhWJGcl","spotify:track:6NZxAowmVmpfUxlKhWJGcl","https://api.spotify.com/v1/tracks/6NZxAowmVmpfUxlKhWJGcl","https://api.spotify.com/v1/audio-analysis/6NZxAowmVmpfUxlKhWJGcl",332598,5
0.404,0.949,11,-4.361,0,0.103,0.00104,0,0.315,0.521,134.064,"audio_features","3ykXmeAzPEtHvLNq1IWqoL","spotify:track:3ykXmeAzPEtHvLNq1IWqoL","https://api.spotify.com/v1/tracks/3ykXmeAzPEtHvLNq1IWqoL","https://api.spotify.com/v1/audio-analysis/3ykXmeAzPEtHvLNq1IWqoL",299104,4
0.721,0.752,5,-5.12,1,0.17,0.531,0,0.0881,0.933,108.531,"audio_features","3ur0S2uwu0yDL4zfkipH3S","spotify:track:3ur0S2uwu0yDL4zfkipH3S","https://api.spotify.com/v1/tracks/3ur0S2uwu0yDL4zfkipH3S","https://api.spotify.com/v1/audio-analysis/3ur0S2uwu0yDL4zfkipH3S",144880,4
0,0,0,-60,0,0,0,0,0,0,0,"audio_features","59o9s2W0QeZn2R6I0XlEwH","spotify:track:59o9s2W0QeZn2R6I0XlEwH","https://api.spotify.com/v1/tracks/59o9s2W0QeZn2R6I0XlEwH","https://api.spotify.com/v1/audio-analysis/59o9s2W0QeZn2R6I0XlEwH",4533,0
0,0,0,-60,0,0,0,0,0,0,0,"audio_features","0wAo5mCxTGNUB3btKSqoaC","spotify:track:0wAo5mCxTGNUB3btKSqoaC","https://api.spotify.com/v1/tracks/0wAo5mCxTGNUB3btKSqoaC","https://api.spotify.com/v1/audio-analysis/0wAo5mCxTGNUB3btKSqoaC",4427,0
0,0,0,-60,0,0,0,0,0,0,0,"audio_features","2TtFZb4UnZx3CAc705hBad","spotify:track:2TtFZb4UnZx3CAc705hBad","https://api.spotify.com/v1/tracks/2TtFZb4UnZx3CAc705hBad","https://api.spotify.com/v1/audio-analysis/2TtFZb4UnZx3CAc705hBad",4293,0
0,0,0,-60,0,0,0,0,0,0,0,"audio_features","629Ug027x3n0i6T0DCf7rv","spotify:track:629Ug027x3n0i6T0DCf7rv","https://api.spotify.com/v1/tracks/629Ug027x3n0i6T0DCf7rv","https://api.spotify.com/v1/audio-analysis/629Ug027x3n0i6T0DCf7rv",4307,0
0,0,0,-60,0,0,0,0,0,0,0,"audio_features","22LnXr9GUm52DkVKYWdn6a","spotify:track:22LnXr9GUm52DkVKYWdn6a","https://api.spotify.com/v1/tracks/22LnXr9GUm52DkVKYWdn6a","https://api.spotify.com/v1/audio-analysis/22LnXr9GUm52DkVKYWdn6a",4093,0
0.534,0.595,9,-9.147,1,0.0251,0.274,0.000159,0.136,0.677,149.974,"audio_features","6hHPmrEsPOXDBhviada0Y0","spotify:track:6hHPmrEsPOXDBhviada0Y0","https://api.spotify.com/v1/tracks/6hHPmrEsPOXDBhviada0Y0","https://api.spotify.com/v1/audio-analysis/6hHPmrEsPOXDBhviada0Y0",353320,4
0.524,0.448,0,-13.464,1,0.735,0.958,0.0000125,0.251,0.575,100.421,"audio_features","5M3sYWDHCitviKyJoponrN","spotify:track:5M3sYWDHCitviKyJoponrN","https://api.spotify.com/v1/tracks/5M3sYWDHCitviKyJoponrN","https://api.spotify.com/v1/audio-analysis/5M3sYWDHCitviKyJoponrN",638640,4
0.576,0.832,5,-10.628,0,0.0352,0.519,0.483,0.0675,0.969,81.961,"audio_features","4F0q7ZPdPLWyaLTdXdCdcD","spotify:track:4F0q7ZPdPLWyaLTdXdCdcD","https://api.spotify.com/v1/tracks/4F0q7ZPdPLWyaLTdXdCdcD","https://api.spotify.com/v1/audio-analysis/4F0q7ZPdPLWyaLTdXdCdcD",183413,4
0.634,0.778,6,-8.695,0,0.0726,0.0244,0.764,0.365,0.295,132.027,"audio_features","7g5PJnx9aN2RZoBosdMtb2","spotify:track:7g5PJnx9aN2RZoBosdMtb2","https://api.spotify.com/v1/tracks/7g5PJnx9aN2RZoBosdMtb2","https://api.spotify.com/v1/audio-analysis/7g5PJnx9aN2RZoBosdMtb2",396364,4
0.745,0.713,3,-8.154,0,0.341,0.0731,0,0.736,0.573,78.025,"audio_features","4YjzlQDpWGvgQ8IWY2btd5","spotify:track:4YjzlQDpWGvgQ8IWY2btd5","https://api.spotify.com/v1/tracks/4YjzlQDpWGvgQ8IWY2btd5","https://api.spotify.com/v1/audio-analysis/4YjzlQDpWGvgQ8IWY2btd5",178846,4
0.358,0.968,9,-3.066,1,0.05,0.0000697,0.000549,0.352,0.601,89.965,"audio_features","6msHcN2F38xJRgcbDTAFkd","spotify:track:6msHcN2F38xJRgcbDTAFkd","https://api.spotify.com/v1/tracks/6msHcN2F38xJRgcbDTAFkd","https://api.spotify.com/v1/audio-analysis/6msHcN2F38xJRgcbDTAFkd",99053,4
0.775,0.718,5,-9.035,0,0.0395,0.142,0.724,0.09,0.575,128.004,"audio_features","1yQD7D1cFv2ssZ96TrLxud","spotify:track:1yQD7D1cFv2ssZ96TrLxud","https://api.spotify.com/v1/tracks/1yQD7D1cFv2ssZ96TrLxud","https://api.spotify.com/v1/audio-analysis/1yQD7D1cFv2ssZ96TrLxud",458136,4
0.47,0.829,0,-8.03,1,0.0382,0.206,0.143,0.0818,0.481,173.187,"audio_features","4ri2qbUIM4DujMlzpfvcOs","spotify:track:4ri2qbUIM4DujMlzpfvcOs","https://api.spotify.com/v1/tracks/4ri2qbUIM4DujMlzpfvcOs","https://api.spotify.com/v1/audio-analysis/4ri2qbUIM4DujMlzpfvcOs",226517,4
0.356,0.416,7,-14.059,0,0.0348,0.881,0.3,0.12,0.214,110.57,"audio_features","1BU9Au47nR8vRVPaPlVdLS","spotify:track:1BU9Au47nR8vRVPaPlVdLS","https://api.spotify.com/v1/tracks/1BU9Au47nR8vRVPaPlVdLS","https://api.spotify.com/v1/audio-analysis/1BU9Au47nR8vRVPaPlVdLS",274015,4
0.684,0.712,6,-6.23,1,0.306,0.157,0,0.101,0.623,80.274,"audio_features","3hzR9J3svwxW23LoIBFnfd","spotify:track:3hzR9J3svwxW23LoIBFnfd","https://api.spotify.com/v1/tracks/3hzR9J3svwxW23LoIBFnfd","https://api.spotify.com/v1/audio-analysis/3hzR9J3svwxW23LoIBFnfd",273117,4
0.615,0.859,7,-4.451,1,0.264,0.0891,0,0.107,0.6,89.613,"audio_features","1UdPcYWEbWXkc1QcySAbay","spotify:track:1UdPcYWEbWXkc1QcySAbay","https://api.spotify.com/v1/tracks/1UdPcYWEbWXkc1QcySAbay","https://api.spotify.com/v1/audio-analysis/1UdPcYWEbWXkc1QcySAbay",270943,4
0.889,0.815,1,-5.033,1,0.166,0.00447,0.00137,0.0588,0.615,82.004,"audio_features","1f7L0K35l50NiwYTudggER","spotify:track:1f7L0K35l50NiwYTudggER","https://api.spotify.com/v1/tracks/1f7L0K35l50NiwYTudggER","https://api.spotify.com/v1/audio-analysis/1f7L0K35l50NiwYTudggER",237691,4
0.886,0.564,5,-9.88,0,0.355,0.119,0,0.2,0.403,130.065,"audio_features","3dytWBZUAPNNfPzrItKwuN","spotify:track:3dytWBZUAPNNfPzrItKwuN","https://api.spotify.com/v1/tracks/3dytWBZUAPNNfPzrItKwuN","https://api.spotify.com/v1/audio-analysis/3dytWBZUAPNNfPzrItKwuN",134296,4
0.765,0.659,5,-8.03,0,0.261,0.111,0,0.102,0.72,94.002,"audio_features","7fEQgCThEKOebA8WJsloL5","spotify:track:7fEQgCThEKOebA8WJsloL5","https://api.spotify.com/v1/tracks/7fEQgCThEKOebA8WJsloL5","https://api.spotify.com/v1/audio-analysis/7fEQgCThEKOebA8WJsloL5",245055,4
0.0651,0.814,7,-4.096,1,0.0745,0.000557,0.777,0.442,0.26,63.909,"audio_features","5SCyY7lvxbvhPqiEtRwKWZ","spotify:track:5SCyY7lvxbvhPqiEtRwKWZ","https://api.spotify.com/v1/tracks/5SCyY7lvxbvhPqiEtRwKWZ","https://api.spotify.com/v1/audio-analysis/5SCyY7lvxbvhPqiEtRwKWZ",329347,4
0.46,0.622,4,-7.439,0,0.0268,0.0397,0.00000936,0.0618,0.539,164.962,"audio_features","2DIcHuar4yWMxT7XiDbMgx","spotify:track:2DIcHuar4yWMxT7XiDbMgx","https://api.spotify.com/v1/tracks/2DIcHuar4yWMxT7XiDbMgx","https://api.spotify.com/v1/audio-analysis/2DIcHuar4yWMxT7XiDbMgx",280373,4
0.639,0.697,10,-6.816,1,0.0348,0.0471,0.439,0.0876,0.61,136.021,"audio_features","4wowG6E6GvhItyDjCy0NDM","spotify:track:4wowG6E6GvhItyDjCy0NDM","https://api.spotify.com/v1/tracks/4wowG6E6GvhItyDjCy0NDM","https://api.spotify.com/v1/audio-analysis/4wowG6E6GvhItyDjCy0NDM",222076,4
0.353,0.583,4,-17.88,1,0.214,0.396,0.064,0.273,0.418,82.428,"audio_features","6GdgVC3NEYrHoIf0yl8Ofd","spotify:track:6GdgVC3NEYrHoIf0yl8Ofd","https://api.spotify.com/v1/tracks/6GdgVC3NEYrHoIf0yl8Ofd","https://api.spotify.com/v1/audio-analysis/6GdgVC3NEYrHoIf0yl8Ofd",150360,5
0.717,0.817,7,-5.948,1,0.144,0.0227,0.0184,0.0274,0.913,96.017,"audio_features","3Bh0wajK6TyOdmxCNXt5cG","spotify:track:3Bh0wajK6TyOdmxCNXt5cG","https://api.spotify.com/v1/tracks/3Bh0wajK6TyOdmxCNXt5cG","https://api.spotify.com/v1/audio-analysis/3Bh0wajK6TyOdmxCNXt5cG",184680,4
0.759,0.489,6,-12.778,0,0.0806,0.316,0.768,0.101,0.684,119.951,"audio_features","6mE5yQttpaRE0dJ2EpTga1","spotify:track:6mE5yQttpaRE0dJ2EpTga1","https://api.spotify.com/v1/tracks/6mE5yQttpaRE0dJ2EpTga1","https://api.spotify.com/v1/audio-analysis/6mE5yQttpaRE0dJ2EpTga1",496010,4
0.779,0.782,10,-6.249,0,0.0268,0.558,0,0.177,0.821,99.953,"audio_features","2yoyc9c0HfwYbFjomPhSbk","spotify:track:2yoyc9c0HfwYbFjomPhSbk","https://api.spotify.com/v1/tracks/2yoyc9c0HfwYbFjomPhSbk","https://api.spotify.com/v1/audio-analysis/2yoyc9c0HfwYbFjomPhSbk",333906,4
0.786,0.631,5,-7.115,0,0.136,0.0342,0,0.164,0.54,139.68,"audio_features","1HxgglmfCnfsGDlyFZRUOC","spotify:track:1HxgglmfCnfsGDlyFZRUOC","https://api.spotify.com/v1/tracks/1HxgglmfCnfsGDlyFZRUOC","https://api.spotify.com/v1/audio-analysis/1HxgglmfCnfsGDlyFZRUOC",331285,4
0.875,0.483,1,-7.394,1,0.137,0.00635,0,0.124,0.277,133.683,"audio_features","6ZOy1ggt6sZagLTeFaNtfj","spotify:track:6ZOy1ggt6sZagLTeFaNtfj","https://api.spotify.com/v1/tracks/6ZOy1ggt6sZagLTeFaNtfj","https://api.spotify.com/v1/audio-analysis/6ZOy1ggt6sZagLTeFaNtfj",340898,4
0.49,0.945,5,-4.886,1,0.0848,0.00062,0,0.174,0.54,90.048,"audio_features","336k1QH2Eyuw7BHgO17CsE","spotify:track:336k1QH2Eyuw7BHgO17CsE","https://api.spotify.com/v1/tracks/336k1QH2Eyuw7BHgO17CsE","https://api.spotify.com/v1/audio-analysis/336k1QH2Eyuw7BHgO17CsE",166547,4
0.706,0.708,1,-9.273,0,0.0563,0.00295,0.872,0.0511,0.804,126.001,"audio_features","051PEddDOOoFzM5Ox6rirc","spotify:track:051PEddDOOoFzM5Ox6rirc","https://api.spotify.com/v1/tracks/051PEddDOOoFzM5Ox6rirc","https://api.spotify.com/v1/audio-analysis/051PEddDOOoFzM5Ox6rirc",464762,4
0.812,0.495,0,-10.231,1,0.0649,0.0582,0.854,0.0888,0.522,127.995,"audio_features","5zCgHx0K6DzArGC4fTLPMs","spotify:track:5zCgHx0K6DzArGC4fTLPMs","https://api.spotify.com/v1/tracks/5zCgHx0K6DzArGC4fTLPMs","https://api.spotify.com/v1/audio-analysis/5zCgHx0K6DzArGC4fTLPMs",480000,4
0.71,0.398,4,-17.858,1,0.0365,0.222,0.923,0.338,0.736,142.95,"audio_features","5GZ99JPKjCFW0ohuPKlU5q","spotify:track:5GZ99JPKjCFW0ohuPKlU5q","https://api.spotify.com/v1/tracks/5GZ99JPKjCFW0ohuPKlU5q","https://api.spotify.com/v1/audio-analysis/5GZ99JPKjCFW0ohuPKlU5q",81818,5
0.589,0.823,4,-3.719,1,0.0321,0.189,0,0.155,0.513,82.591,"audio_features","29DlQRqLTOe58itVpysFTA","spotify:track:29DlQRqLTOe58itVpysFTA","https://api.spotify.com/v1/tracks/29DlQRqLTOe58itVpysFTA","https://api.spotify.com/v1/audio-analysis/29DlQRqLTOe58itVpysFTA",235000,4
0.7,0.879,8,-9.555,1,0.0624,0.000571,0.925,0.175,0.239,145.001,"audio_features","3g29NEvVv4rVN34u6yVr1V","spotify:track:3g29NEvVv4rVN34u6yVr1V","https://api.spotify.com/v1/tracks/3g29NEvVv4rVN34u6yVr1V","https://api.spotify.com/v1/audio-analysis/3g29NEvVv4rVN34u6yVr1V",317788,4
0.224,0.157,4,-14.856,1,0.0386,0.984,0.104,0.118,0.164,135.692,"audio_features","7JWYXk1TgQQWOh2jnhhTrS","spotify:track:7JWYXk1TgQQWOh2jnhhTrS","https://api.spotify.com/v1/tracks/7JWYXk1TgQQWOh2jnhhTrS","https://api.spotify.com/v1/audio-analysis/7JWYXk1TgQQWOh2jnhhTrS",88440,3
0.434,0.493,0,-6.244,1,0.0268,0.655,0.00122,0.207,0.34,143.927,"audio_features","3WzOkWqfluvwSxff6ezpEV","spotify:track:3WzOkWqfluvwSxff6ezpEV","https://api.spotify.com/v1/tracks/3WzOkWqfluvwSxff6ezpEV","https://api.spotify.com/v1/audio-analysis/3WzOkWqfluvwSxff6ezpEV",284373,40.762,0.602,10,-5.656,0,0.312,0.0702,0,0.232,0.506,160.166,"audio_features","5ZOfHnTDRa9NHCdscBILvn","spotify:track:5ZOfHnTDRa9NHCdscBILvn","https://api.spotify.com/v1/tracks/5ZOfHnTDRa9NHCdscBILvn","https://api.spotify.com/v1/audio-analysis/5ZOfHnTDRa9NHCdscBILvn",271133,4
0.509,0.371,9,-11.724,0,0.0272,0.418,0.898,0.0961,0.132,169.989,"audio_features","4Hs6n1lO6jptr06AVLQ22R","spotify:track:4Hs6n1lO6jptr06AVLQ22R","https://api.spotify.com/v1/tracks/4Hs6n1lO6jptr06AVLQ22R","https://api.spotify.com/v1/audio-analysis/4Hs6n1lO6jptr06AVLQ22R",260400,4
0.59,0.831,10,-4.277,1,0.231,0.328,0,0.125,0.322,171.85,"audio_features","5VKMKe1zwrhEJ6kx8RaJIV","spotify:track:5VKMKe1zwrhEJ6kx8RaJIV","https://api.spotify.com/v1/tracks/5VKMKe1zwrhEJ6kx8RaJIV","https://api.spotify.com/v1/audio-analysis/5VKMKe1zwrhEJ6kx8RaJIV",229040,4
0.752,0.64,5,-5.081,0,0.18,0.0107,0.00000371,0.084,0.507,129.984,"audio_features","2PRtzRmNULe1EhXIquuVJB","spotify:track:2PRtzRmNULe1EhXIquuVJB","https://api.spotify.com/v1/tracks/2PRtzRmNULe1EhXIquuVJB","https://api.spotify.com/v1/audio-analysis/2PRtzRmNULe1EhXIquuVJB",240733,4
0.834,0.488,7,-9.382,1,0.431,0.11,0,0.106,0.3,77.545,"audio_features","3hQzV1iJpMh4bJpFei91w3","spotify:track:3hQzV1iJpMh4bJpFei91w3","https://api.spotify.com/v1/tracks/3hQzV1iJpMh4bJpFei91w3","https://api.spotify.com/v1/audio-analysis/3hQzV1iJpMh4bJpFei91w3",213176,4
0.27,0.246,4,-12.728,0,0.0372,0.137,0,0.0502,0.0344,75.647,"audio_features","33lG6jnDsdACAsvQiqjlJc","spotify:track:33lG6jnDsdACAsvQiqjlJc","https://api.spotify.com/v1/tracks/33lG6jnDsdACAsvQiqjlJc","https://api.spotify.com/v1/audio-analysis/33lG6jnDsdACAsvQiqjlJc",127105,3
0.552,0.597,7,-4.962,1,0.0306,0.192,0,0.495,0.336,109.969,"audio_features","6e6mbwh7k7ZULn71X87272","spotify:track:6e6mbwh7k7ZULn71X87272","https://api.spotify.com/v1/tracks/6e6mbwh7k7ZULn71X87272","https://api.spotify.com/v1/audio-analysis/6e6mbwh7k7ZULn71X87272",161881,4
0.623,0.71,2,-5.595,0,0.0996,0.526,0.00000549,0.161,0.594,115.954,"audio_features","4NoGqQQIbwDbC0HcxvRtsM","spotify:track:4NoGqQQIbwDbC0HcxvRtsM","https://api.spotify.com/v1/tracks/4NoGqQQIbwDbC0HcxvRtsM","https://api.spotify.com/v1/audio-analysis/4NoGqQQIbwDbC0HcxvRtsM",297587,4
0.509,0.491,1,-5.959,0,0.0852,0.436,0,0.0522,0.565,67.358,"audio_features","52o3KFzu3dHbBZ7s3x7Yvv","spotify:track:52o3KFzu3dHbBZ7s3x7Yvv","https://api.spotify.com/v1/tracks/52o3KFzu3dHbBZ7s3x7Yvv","https://api.spotify.com/v1/audio-analysis/52o3KFzu3dHbBZ7s3x7Yvv",234800,4
0.758,0.689,1,-3.942,1,0.107,0.15,0,0.335,0.882,81.997,"audio_features","4mEkJyIIqNkekgqdfmIrTq","spotify:track:4mEkJyIIqNkekgqdfmIrTq","https://api.spotify.com/v1/tracks/4mEkJyIIqNkekgqdfmIrTq","https://api.spotify.com/v1/audio-analysis/4mEkJyIIqNkekgqdfmIrTq",203507,4
0.905,0.578,8,-7.72,0,0.335,0.0595,0,0.135,0.773,129.065,"audio_features","6PD6DGLa4Vwm6PweC1VXs2","spotify:track:6PD6DGLa4Vwm6PweC1VXs2","https://api.spotify.com/v1/tracks/6PD6DGLa4Vwm6PweC1VXs2","https://api.spotify.com/v1/audio-analysis/6PD6DGLa4Vwm6PweC1VXs2",292373,4
0.503,0.518,4,-5.466,0,0.0433,0.157,0,0.533,0.399,178.601,"audio_features","5UE3Qknb5YDV6vQ3eGHPdL","spotify:track:5UE3Qknb5YDV6vQ3eGHPdL","https://api.spotify.com/v1/tracks/5UE3Qknb5YDV6vQ3eGHPdL","https://api.spotify.com/v1/audio-analysis/5UE3Qknb5YDV6vQ3eGHPdL",245813,4
0.585,0.738,11,-6.871,0,0.0696,0.000696,0,0.144,0.222,78.023,"audio_features","2GtFoEbmSRdGpxkaRAHMaJ","spotify:track:2GtFoEbmSRdGpxkaRAHMaJ","https://api.spotify.com/v1/tracks/2GtFoEbmSRdGpxkaRAHMaJ","https://api.spotify.com/v1/audio-analysis/2GtFoEbmSRdGpxkaRAHMaJ",218960,4
0.415,0.39,8,-12.089,0,0.0347,0.0000362,0.635,0.134,0.284,80.063,"audio_features","4aJuhSF44avFFxbNnYLYuc","spotify:track:4aJuhSF44avFFxbNnYLYuc","https://api.spotify.com/v1/tracks/4aJuhSF44avFFxbNnYLYuc","https://api.spotify.com/v1/audio-analysis/4aJuhSF44avFFxbNnYLYuc",192000,5
0.368,0.202,5,-23.873,1,0.0364,0.992,0.896,0.124,0.835,100.867,"audio_features","3mK6uZ3sUo2ZOpU7EuKqsG","spotify:track:3mK6uZ3sUo2ZOpU7EuKqsG","https://api.spotify.com/v1/tracks/3mK6uZ3sUo2ZOpU7EuKqsG","https://api.spotify.com/v1/audio-analysis/3mK6uZ3sUo2ZOpU7EuKqsG",235800,4
0.561,0.522,6,-3.857,1,0.05,0.0354,0.00000176,0.425,0.338,60.364,"audio_features","7EKHulqBejrbByZ1E36FDC","spotify:track:7EKHulqBejrbByZ1E36FDC","https://api.spotify.com/v1/tracks/7EKHulqBejrbByZ1E36FDC","https://api.spotify.com/v1/audio-analysis/7EKHulqBejrbByZ1E36FDC",242400,4
0.353,0.878,9,-7.027,1,0.0561,0.0332,0.84,0.112,0.169,141.361,"audio_features","3mCCLO7kXSceSU1uoOassI","spotify:track:3mCCLO7kXSceSU1uoOassI","https://api.spotify.com/v1/tracks/3mCCLO7kXSceSU1uoOassI","https://api.spotify.com/v1/audio-analysis/3mCCLO7kXSceSU1uoOassI",279267,4
0.543,0.694,1,-7.336,0,0.308,0.0636,0.0000251,0.505,0.628,181.295,"audio_features","0WNqXbK6UYqNCeIgZHIuFW","spotify:track:0WNqXbK6UYqNCeIgZHIuFW","https://api.spotify.com/v1/tracks/0WNqXbK6UYqNCeIgZHIuFW","https://api.spotify.com/v1/audio-analysis/0WNqXbK6UYqNCeIgZHIuFW",202107,4
0.779,0.617,1,-9.738,1,0.211,0.0217,0,0.546,0.54,134.327,"audio_features","1JY6MRKWYcwGFuoigKpIHY","spotify:track:1JY6MRKWYcwGFuoigKpIHY","https://api.spotify.com/v1/tracks/1JY6MRKWYcwGFuoigKpIHY","https://api.spotify.com/v1/audio-analysis/1JY6MRKWYcwGFuoigKpIHY",260000,4
0.491,0.938,10,-4.761,0,0.0899,0.00913,0.96,0.0877,0.93,189.998,"audio_features","6wUuajhXFPwYg2hLW5jaIv","spotify:track:6wUuajhXFPwYg2hLW5jaIv","https://api.spotify.com/v1/tracks/6wUuajhXFPwYg2hLW5jaIv","https://api.spotify.com/v1/audio-analysis/6wUuajhXFPwYg2hLW5jaIv",110665,4
0.852,0.429,4,-10.347,0,0.353,0.583,0.000102,0.123,0.366,114.884,"audio_features","17oPLxg34RTE4cIXcm4fO4","spotify:track:17oPLxg34RTE4cIXcm4fO4","https://api.spotify.com/v1/tracks/17oPLxg34RTE4cIXcm4fO4","https://api.spotify.com/v1/audio-analysis/17oPLxg34RTE4cIXcm4fO4",145946,4
0.599,0.928,2,-2.249,1,0.0455,0.161,0,0.14,0.876,173.953,"audio_features","5AFQO6s2hkIKISgfjT1NnU","spotify:track:5AFQO6s2hkIKISgfjT1NnU","https://api.spotify.com/v1/tracks/5AFQO6s2hkIKISgfjT1NnU","https://api.spotify.com/v1/audio-analysis/5AFQO6s2hkIKISgfjT1NnU",235624,4
0.824,0.526,6,-10.282,0,0.112,0.443,0,0.0745,0.173,109.066,"audio_features","4peb9IKfPToqXjMyf4qcWJ","spotify:track:4peb9IKfPToqXjMyf4qcWJ","https://api.spotify.com/v1/tracks/4peb9IKfPToqXjMyf4qcWJ","https://api.spotify.com/v1/audio-analysis/4peb9IKfPToqXjMyf4qcWJ",180668,4
0.859,0.725,6,-6.214,0,0.0577,0.0692,0,0.187,0.609,130.041,"audio_features","5VsHE2IyFhIwVibCReUJ6x","spotify:track:5VsHE2IyFhIwVibCReUJ6x","https://api.spotify.com/v1/tracks/5VsHE2IyFhIwVibCReUJ6x","https://api.spotify.com/v1/audio-analysis/5VsHE2IyFhIwVibCReUJ6x",267373,4
0.732,0.511,7,-7.412,1,0.0601,0.0364,0.00000715,0.206,0.217,91.757,"audio_features","6HaHobwAPV5HpJs5eVMm9n","spotify:track:6HaHobwAPV5HpJs5eVMm9n","https://api.spotify.com/v1/tracks/6HaHobwAPV5HpJs5eVMm9n","https://api.spotify.com/v1/audio-analysis/6HaHobwAPV5HpJs5eVMm9n",221987,4
0.634,0.959,5,-3.18,0,0.0377,0.0629,0.00000546,0.267,0.749,107.985,"audio_features","5x7PhPQG1dK1qHg2mU3mV1","spotify:track:5x7PhPQG1dK1qHg2mU3mV1","https://api.spotify.com/v1/tracks/5x7PhPQG1dK1qHg2mU3mV1","https://api.spotify.com/v1/audio-analysis/5x7PhPQG1dK1qHg2mU3mV1",230107,4
0.36,0.934,9,-5.601,1,0.109,0.536,0.918,0.0757,0.614,169.864,"audio_features","1FGf0pN6uzlP43OD2vTNE9","spotify:track:1FGf0pN6uzlP43OD2vTNE9","https://api.spotify.com/v1/tracks/1FGf0pN6uzlP43OD2vTNE9","https://api.spotify.com/v1/audio-analysis/1FGf0pN6uzlP43OD2vTNE9",202947,4
0.748,0.498,10,-11.205,0,0.233,0.0764,0.0000123,0.128,0.418,119.967,"audio_features","7fwKoYYP7KJWmJ9kFnBCD1","spotify:track:7fwKoYYP7KJWmJ9kFnBCD1","https://api.spotify.com/v1/tracks/7fwKoYYP7KJWmJ9kFnBCD1","https://api.spotify.com/v1/audio-analysis/7fwKoYYP7KJWmJ9kFnBCD1",190653,4
0.857,0.596,9,-7.095,0,0.357,0.113,0.00000726,0.105,0.652,91.942,"audio_features","7dE5rfjZoPtLHgV5i5eseh","spotify:track:7dE5rfjZoPtLHgV5i5eseh","https://api.spotify.com/v1/tracks/7dE5rfjZoPtLHgV5i5eseh","https://api.spotify.com/v1/audio-analysis/7dE5rfjZoPtLHgV5i5eseh",295293,4
0.878,0.466,11,-7.545,0,0.102,0.0976,0,0.0915,0.722,98.998,"audio_features","5yGopXelft3i8eD9SXnFTx","spotify:track:5yGopXelft3i8eD9SXnFTx","https://api.spotify.com/v1/tracks/5yGopXelft3i8eD9SXnFTx","https://api.spotify.com/v1/audio-analysis/5yGopXelft3i8eD9SXnFTx",321093,4
0.712,0.763,10,-5.377,1,0.311,0.312,0,0.093,0.663,120.852,"audio_features","63NzOlsfLakrpT6mABoXvk","spotify:track:63NzOlsfLakrpT6mABoXvk","https://api.spotify.com/v1/tracks/63NzOlsfLakrpT6mABoXvk","https://api.spotify.com/v1/audio-analysis/63NzOlsfLakrpT6mABoXvk",208726,4
0.358,0.192,7,-17.928,1,0.0463,0.92,0.873,0.165,0.749,128.19,"audio_features","6LiIyOazFc4iAOPbqHNnDd","spotify:track:6LiIyOazFc4iAOPbqHNnDd","https://api.spotify.com/v1/tracks/6LiIyOazFc4iAOPbqHNnDd","https://api.spotify.com/v1/audio-analysis/6LiIyOazFc4iAOPbqHNnDd",114307,3
0.813,0.896,1,-5.426,1,0.193,0.00301,0.5,0.0658,0.555,100.005,"audio_features","2FVvcqGzHCROF0F8KMI84O","spotify:track:2FVvcqGzHCROF0F8KMI84O","https://api.spotify.com/v1/tracks/2FVvcqGzHCROF0F8KMI84O","https://api.spotify.com/v1/audio-analysis/2FVvcqGzHCROF0F8KMI84O",212419,4
0.695,0.703,3,-3.644,0,0.183,0.351,0,0.147,0.115,129.94,"audio_features","2RJvATM97A3DGtP9sObKl3","spotify:track:2RJvATM97A3DGtP9sObKl3","https://api.spotify.com/v1/tracks/2RJvATM97A3DGtP9sObKl3","https://api.spotify.com/v1/audio-analysis/2RJvATM97A3DGtP9sObKl3",184790,4
0.324,0.181,0,-18.341,1,0.0566,0.993,0.896,0.0883,0.071,97.069,"audio_features","5Sg6F9X6FUWo4DukSvZ9ro","spotify:track:5Sg6F9X6FUWo4DukSvZ9ro","https://api.spotify.com/v1/tracks/5Sg6F9X6FUWo4DukSvZ9ro","https://api.spotify.com/v1/audio-analysis/5Sg6F9X6FUWo4DukSvZ9ro",364800,3
0.829,0.461,4,-11.52,0,0.119,0.0832,0,0.0584,0.701,89.965,"audio_features","1axUWrYP9ar8Wzao9mEsvU","spotify:track:1axUWrYP9ar8Wzao9mEsvU","https://api.spotify.com/v1/tracks/1axUWrYP9ar8Wzao9mEsvU","https://api.spotify.com/v1/audio-analysis/1axUWrYP9ar8Wzao9mEsvU",245027,4
0.734,0.575,2,-6.411,1,0.38,0.0373,0.00000304,0.05,0.504,179.941,"audio_features","3K61hbUIHYKXuOBLRauXU2","spotify:track:3K61hbUIHYKXuOBLRauXU2","https://api.spotify.com/v1/tracks/3K61hbUIHYKXuOBLRauXU2","https://api.spotify.com/v1/audio-analysis/3K61hbUIHYKXuOBLRauXU2",195213,3
